Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Datetime,,,,,
2025-12-05 14:57:00+00:00,626.9498901367188,626.9498901367188,626.52001953125,626.6799926757812,95574
2025-12-05 14:58:00+00:00,626.8900146484375,627.0700073242188,626.8499755859375,626.9299926757812,50119
2025-12-05 14:59:00+00:00,627.0798950195312,627.0798950195312,626.77001953125,626.8800048828125,94233
2025-12-05 15:00:00+00:00,626.7360229492188,627.47998046875,626.5499877929688,627.0800170898438,144153
2025-12-05 15:01:00+00:00,626.989990234375,627.0051879882812,626.510009765625,626.736572265625,95607
2025-12-05 15:02:00+00:00,627.5695190429688,627.6055908203125,626.9600219726562,626.9744262695312,133657
2025-12-05 15:03:00+00:00,627.4400024414062,627.719970703125,627.3800048828125,627.5800170898438,142111
2025-12-05 15:04:00+00:00,627.6099853515625,627.6099853515625,627.239990234375,627.4351806640625,84044
2025-12-05 15:05:00+00:00,627.7507934570312,627.9299926757812,627.5399780273438,627.6099853515625,149845
2025-12-05 15:06:00+00:00,627.9099731445312,628.1400146484375,627.75,627.75,121323
2025-12-05 15:07:00+00:00,627.8099975585938,627.9500122070312,627.6849975585938,627.9299926757812,95149
2025-12-05 15:08:00+00:00,627.8800048828125,628.0250244140625,627.72998046875,627.8499755859375,83891
2025-12-05 15:09:00+00:00,628.010009765625,628.1900024414062,627.8400268554688,627.8701171875,100049
2025-12-05 15:10:00+00:00,628.291015625,628.3300170898438,628.0,628.0399780273438,80445
2025-12-05 15:11:00+00:00,628.3499755859375,628.3900146484375,628.1099853515625,628.280029296875,65247
2025-12-05 15:12:00+00:00,628.6199951171875,628.6300048828125,628.193603515625,628.3499755859375,76727
2025-12-05 15:13:00+00:00,628.5800170898438,628.760009765625,628.5700073242188,628.6400146484375,133885
2025-12-05 15:14:00+00:00,628.7000122070312,628.72998046875,628.4099731445312,628.5999755859375,113676
2025-12-05 15:15:00+00:00,628.530029296875,628.7319946289062,628.4500122070312,628.7000122070312,106806
2025-12-05 15:16:00+00:00,628.5499877929688,628.72998046875,628.47998046875,628.52001953125,78226
2025-12-05 15:17:00+00:00,628.844970703125,628.9199829101562,628.5499877929688,628.5499877929688,88875
2025-12-05 15:18:00+00:00,628.4400024414062,628.8599853515625,628.3599853515625,628.8499755859375,123105
2025-12-05 15:19:00+00:00,628.260009765625,628.4400024414062,628.219970703125,628.4000244140625,136101
2025-12-05 15:20:00+00:00,628.2899780273438,628.3300170898438,627.97998046875,628.27001953125,168980
2025-12-05 15:21:00+00:00,628.47998046875,628.6599731445312,628.2999877929688,628.2999877929688,100505
2025-12-05 15:22:00+00:00,628.6099853515625,628.6599731445312,628.3400268554688,628.4918212890625,97276
2025-12-05 15:23:00+00:00,628.5700073242188,628.7000122070312,628.5399780273438,628.6099853515625,60163
2025-12-05 15:24:00+00:00,628.6400146484375,628.6500244140625,628.52001953125,628.5800170898438,71226
2025-12-05 15:25:00+00:00,628.60498046875,628.6500244140625,628.510009765625,628.6400146484375,107161
2025-12-05 15:26:00+00:00,628.3300170898438,628.6300048828125,628.3099975585938,628.6099853515625,93909
2025-12-05 15:27:00+00:00,628.0650024414062,628.3720703125,628.0499877929688,628.3300170898438,148928
2025-12-05 15:28:00+00:00,628.1575927734375,628.239990234375,627.9600219726562,628.0499877929688,102441
2025-12-05 15:29:00+00:00,628.1799926757812,628.2098999023438,627.9500122070312,628.1500244140625,83865
2025-12-05 15:30:00+00:00,628.4000244140625,628.4400024414062,628.1500244140625,628.1799926757812,102490
2025-12-05 15:31:00+00:00,628.489990234375,628.510009765625,628.344970703125,628.3800048828125,57887
2025-12-05 15:32:00+00:00,628.7247924804688,628.7650146484375,628.4600219726562,628.47998046875,195783
2025-12-05 15:33:00+00:00,628.6300048828125,628.72998046875,628.47998046875,628.72998046875,54744
2025-12-05 15:34:00+00:00,628.6099853515625,628.6500244140625,628.4400024414062,628.6300048828125,48432
2025-12-05 15:35:00+00:00,628.4301147460938,628.6900024414062,628.4199829101562,628.6300048828125,51299
2025-12-05 15:36:00+00:00,628.4299926757812,628.510009765625,628.1199951171875,628.4299926757812,74789
2025-12-05 15:37:00+00:00,628.3400268554688,628.5050048828125,628.3200073242188,628.4000244140625,64630
2025-12-05 15:38:00+00:00,628.0076293945312,628.3698120117188,627.9949951171875,628.3599853515625,91059
2025-12-05 15:39:00+00:00,628.2199096679688,628.3200073242188,628.0150146484375,628.0150146484375,76830
2025-12-05 15:40:00+00:00,627.9299926757812,628.2899780273438,627.9199829101562,628.22998046875,80079
2025-12-05 15:41:00+00:00,627.8049926757812,628.02001953125,627.719970703125,627.9299926757812,111188
2025-12-05 15:42:00+00:00,627.8198852539062,627.9000244140625,627.7296142578125,627.8200073242188,79883
2025-12-05 15:43:00+00:00,627.635009765625,627.989990234375,627.635009765625,627.8200073242188,68811
2025-12-05 15:44:00+00:00,627.780029296875,627.844970703125,627.510009765625,627.6300048828125,70627
2025-12-05 15:45:00+00:00,627.25,627.75,627.22998046875,627.75,112586
2025-12-05 15:46:00+00:00,627.5599975585938,627.6699829101562,627.1400146484375,627.239990234375,149989
2025-12-05 15:47:00+00:00,627.8800048828125,627.9199829101562,627.52001953125,627.5900268554688,121516
2025-12-05 15:48:00+00:00,628.0781860351562,628.0781860351562,627.77001953125,627.8800048828125,81606
2025-12-05 15:49:00+00:00,627.8200073242188,628.0700073242188,627.77001953125,628.0700073242188,62709
2025-12-05 15:50:00+00:00,627.4400024414062,627.8101196289062,627.22998046875,627.8101196289062,110774
2025-12-05 15:51:00+00:00,626.8699951171875,627.4801025390625,626.7100219726562,627.4500122070312,174993
2025-12-05 15:52:00+00:00,626.4600219726562,627.0800170898438,626.27001953125,626.8499755859375,6531942
2025-12-05 15:53:00+00:00,626.72998046875,626.72998046875,626.25,626.4600219726562,162202
2025-12-05 15:54:00+00:00,626.5250244140625,626.8900146484375,626.510009765625,626.72998046875,119064
2025-12-05 15:55:00+00:00,626.0900268554688,626.530029296875,626.0700073242188,626.52001953125,163493
2025-12-05 15:56:00+00:00,625.510009765625,626.1099853515625,625.3900146484375,626.0532836914062,242065
2025-12-05 15:57:00+00:00,625.719970703125,626.1199951171875,625.2949829101562,625.5,199570
2025-12-05 15:58:00+00:00,625.844970703125,626.0,625.47998046875,625.844970703125,155664
2025-12-05 15:59:00+00:00,625.9299926757812,626.0700073242188,625.6099853515625,625.8300170898438,122918
2025-12-05 16:00:00+00:00,626.3400268554688,626.530029296875,625.8300170898438,625.9299926757812,202605
2025-12-05 16:01:00+00:00,626.0,626.3599853515625,625.7498779296875,626.3400268554688,125227
2025-12-05 16:02:00+00:00,625.9666137695312,626.1199951171875,625.7899780273438,626.010009765625,107709
2025-12-05 16:03:00+00:00,625.9799194335938,626.1849975585938,625.8300170898438,625.9500122070312,104429
2025-12-05 16:04:00+00:00,625.9224243164062,626.22998046875,625.9099731445312,625.989990234375,80888
2025-12-05 16:05:00+00:00,626.0,626.0399780273438,625.780029296875,625.8900146484375,137814
2025-12-05 16:06:00+00:00,626.1298828125,626.3200073242188,625.9299926757812,626.030029296875,85176
2025-12-05 16:07:00+00:00,625.6649780273438,626.1890258789062,625.469970703125,626.1400146484375,89967
2025-12-05 16:08:00+00:00,625.8099975585938,625.9299926757812,625.6240234375,625.655029296875,62874
2025-12-05 16:09:00+00:00,625.655029296875,625.8599853515625,625.5599975585938,625.7999877929688,60050
2025-12-05 16:10:00+00:00,625.5,625.8099975585938,625.4500122070312,625.6699829101562,86678
2025-12-05 16:11:00+00:00,625.47998046875,625.72998046875,625.0800170898438,625.469970703125,120870
2025-12-05 16:12:00+00:00,625.49560546875,625.5986938476562,625.344970703125,625.5,97238
2025-12-05 16:13:00+00:00,625.739990234375,625.75,625.3800048828125,625.5,81517
2025-12-05 16:14:00+00:00,625.0800170898438,625.739990234375,625.0599975585938,625.72998046875,93742
2025-12-05 16:15:00+00:00,624.9500122070312,625.1055908203125,624.6900024414062,625.0499877929688,376453
2025-12-05 16:16:00+00:00,624.8099975585938,625.0487060546875,624.6600952148438,624.97998046875,126265
2025-12-05 16:17:00+00:00,625.0399780273438,625.1400146484375,624.5700073242188,624.8099975585938,116788
2025-12-05 16:18:00+00:00,624.8699951171875,625.1298828125,624.6201171875,625.0800170898438,164786
2025-12-05 16:19:00+00:00,624.7899780273438,624.9299926757812,624.5,624.8599853515625,119015
2025-12-05 16:20:00+00:00,625.0217895507812,625.0700073242188,624.5,624.7899780273438,109549
2025-12-05 16:21:00+00:00,625.1799926757812,625.3250122070312,624.9199829101562,625.0,110176
2025-12-05 16:22:00+00:00,625.6199951171875,625.6400146484375,625.0999755859375,625.1900024414062,130945
2025-12-05 16:23:00+00:00,625.1599731445312,625.719970703125,625.1599731445312,625.6300048828125,136615
2025-12-05 16:24:00+00:00,625.239990234375,625.385009765625,625.010009765625,625.1599731445312,71728
2025-12-05 16:25:00+00:00,625.74560546875,625.786376953125,625.22998046875,625.239990234375,90620
2025-12-05 16:26:00+00:00,625.6699829101562,625.8800048828125,625.4400024414062,625.75,84298
2025-12-05 16:27:00+00:00,625.4600219726562,625.6599731445312,625.4199829101562,625.6599731445312,78691
2025-12-05 16:28:00+00:00,624.875,625.4600219726562,624.7550048828125,625.4600219726562,119794
2025-12-05 16:29:00+00:00,624.8399047851562,625.0800170898438,624.739990234375,624.8499755859375,61789
2025-12-05 16:30:00+00:00,624.6099853515625,624.8400268554688,624.489990234375,624.8400268554688,132319
2025-12-05 16:31:00+00:00,623.969970703125,624.6500244140625,623.8800048828125,624.6099853515625,188078
2025-12-05 16:32:00+00:00,624.3197021484375,624.3400268554688,623.7100219726562,623.9500122070312,153371
2025-12-05 16:33:00+00:00,624.526611328125,624.6599731445312,624.1279907226562,624.3300170898438,110901
2025-12-05 16:34:00+00:00,624.3499145507812,624.719970703125,624.0900268554688,624.5599975585938,98116
2025-12-05 16:35:00+00:00,624.6500244140625,624.6799926757812,624.2750244140625,624.3499755859375,68543
2025-12-05 16:36:00+00:00,624.4000244140625,624.72998046875,624.27001953125,624.6599731445312,87535
2025-12-05 16:41:00+00:00,624.5,624.52001953125,624.260009765625,624.4199829101562,317281
2025-12-05 16:42:00+00:00,624.6900024414062,624.780029296875,624.4000244140625,624.47998046875,61435
2025-12-05 16:43:00+00:00,624.72998046875,625.0,624.635009765625,624.6599731445312,90038
2025-12-05 16:44:00+00:00,624.6599731445312,624.760009765625,624.5900268554688,624.719970703125,55488
2025-12-05 16:45:00+00:00,625.0900268554688,625.1099853515625,624.6099853515625,624.6400146484375,115597
2025-12-05 16:46:00+00:00,624.8281860351562,625.1300048828125,624.77001953125,625.0999755859375,271076
2025-12-05 16:47:00+00:00,624.6187133789062,624.969970703125,624.4099731445312,624.8400268554688,61660
2025-12-05 16:48:00+00:00,624.6500244140625,624.8599853515625,624.5399780273438,624.5900268554688,52442
2025-12-05 16:49:00+00:00,625.0289916992188,625.0289916992188,624.5499877929688,624.6799926757812,69746
2025-12-05 16:50:00+00:00,624.780029296875,625.0599975585938,624.719970703125,625.030029296875,48798
2025-12-05 16:51:00+00:00,625.2100830078125,625.2100830078125,624.7208251953125,624.8099975585938,77716
2025-12-05 16:52:00+00:00,625.4000244140625,625.4199829101562,625.1929931640625,625.22998046875,102988
2025-12-05 16:53:00+00:00,625.6199951171875,625.6300048828125,625.280029296875,625.4000244140625,82347
2025-12-05 16:54:00+00:00,625.739990234375,625.7999877929688,625.5499877929688,625.6298828125,78785
2025-12-05 16:55:00+00:00,625.8099975585938,625.8099975585938,625.5681762695312,625.7349853515625,71626
2025-12-05 16:56:00+00:00,626.02001953125,626.0599975585938,625.7849731445312,625.7899780273438,92974
2025-12-05 16:57:00+00:00,626.0599975585938,626.1099853515625,625.9600219726562,626.02001953125,75353
2025-12-05 16:58:00+00:00,626.3201293945312,626.3599853515625,625.9902954101562,626.0599975585938,86229
2025-12-05 16:59:00+00:00,625.5900268554688,626.3499755859375,625.5650024414062,626.3300170898438,150870
2025-12-05 17:00:00+00:00,625.6400146484375,625.77001953125,625.4149780273438,625.5800170898438,89068
2025-12-05 17:01:00+00:00,625.2849731445312,625.6500244140625,625.1099853515625,625.6300048828125,70936
2025-12-05 17:02:00+00:00,625.3034057617188,625.4099731445312,624.97998046875,625.260009765625,92630
2025-12-05 17:03:00+00:00,625.5703735351562,625.635009765625,625.2899780273438,625.3200073242188,75185
2025-12-05 17:04:00+00:00,625.3400268554688,625.7999877929688,625.3400268554688,625.5700073242188,131469
2025-12-05 17:05:00+00:00,625.4500122070312,625.5499877929688,625.2000122070312,625.3200073242188,80229
2025-12-05 17:06:00+00:00,625.52001953125,625.635009765625,625.3400268554688,625.47998046875,70688
2025-12-05 17:07:00+00:00,625.223388671875,625.52001953125,625.214111328125,625.510009765625,60679
2025-12-05 17:08:00+00:00,625.260009765625,625.3599853515625,625.1400146484375,625.219970703125,65804
2025-12-05 17:09:00+00:00,625.3900146484375,625.4099731445312,625.1500244140625,625.25,38795
2025-12-05 17:10:00+00:00,625.0999755859375,625.4199829101562,625.0800170898438,625.4000244140625,45863
2025-12-05 17:11:00+00:00,624.97998046875,625.0800170898438,624.7100219726562,625.0800170898438,100023
2025-12-05 17:12:00+00:00,624.97998046875,625.155029296875,624.8599853515625,624.9500122070312,45815
2025-12-05 17:13:00+00:00,624.8400268554688,625.02001953125,624.7999877929688,624.9400024414062,58118
2025-12-05 17:14:00+00:00,624.8049926757812,625.0700073242188,624.7501220703125,624.8599853515625,49062
2025-12-05 17:15:00+00:00,624.8400268554688,624.989990234375,624.739990234375,624.7899780273438,43678
2025-12-05 17:16:00+00:00,624.8900146484375,624.97998046875,624.739990234375,624.8400268554688,34983
2025-12-05 17:17:00+00:00,624.8800048828125,625.0700073242188,624.7999877929688,624.8900146484375,53314
2025-12-05 17:18:00+00:00,624.7744750976562,625.0,624.719970703125,624.9199829101562,54388
2025-12-05 17:19:00+00:00,624.8300170898438,624.9000244140625,624.6901245117188,624.760009765625,28299
2025-12-05 17:20:00+00:00,624.8599853515625,624.97998046875,624.7650146484375,624.8499755859375,36895
2025-12-05 17:23:00+00:00,624.8699951171875,624.9199829101562,624.760009765625,624.7999877929688,132275
2025-12-05 17:24:00+00:00,625.02001953125,625.0869140625,624.780029296875,624.8699951171875,29340
2025-12-05 17:25:00+00:00,625.0,625.1400146484375,624.8900146484375,625.0244750976562,43197
2025-12-05 17:26:00+00:00,624.8499755859375,625.0399780273438,624.7750244140625,625.0,23338
2025-12-05 17:27:00+00:00,624.9801025390625,625.0,624.780029296875,624.8400268554688,32722
2025-12-05 17:28:00+00:00,624.77001953125,625.0499877929688,624.760009765625,625.010009765625,33435
2025-12-05 17:29:00+00:00,624.7598876953125,624.8400268554688,624.7100219726562,624.72998046875,34092
2025-12-05 17:30:00+00:00,624.7999877929688,624.8800048828125,624.72998046875,624.77001953125,44994
2025-12-05 17:31:00+00:00,624.6599731445312,624.8300170898438,624.52001953125,624.7899780273438,52546
2025-12-05 17:32:00+00:00,624.6099853515625,624.7999877929688,624.6099853515625,624.7000122070312,262491
2025-12-05 17:33:00+00:00,624.5599975585938,624.6900024414062,624.469970703125,624.5999755859375,49650
2025-12-05 17:34:00+00:00,624.4794921875,624.6400146484375,624.4500122070312,624.5399780273438,44418
2025-12-05 17:35:00+00:00,624.3200073242188,624.469970703125,624.2100219726562,624.469970703125,74048
2025-12-05 17:36:00+00:00,624.14599609375,624.3699951171875,624.1400146484375,624.3200073242188,70143
2025-12-05 17:37:00+00:00,624.5700073242188,624.7000122070312,624.02001953125,624.1500244140625,91410
2025-12-05 17:38:00+00:00,624.75,624.760009765625,624.469970703125,624.5700073242188,11060936
2025-12-05 17:39:00+00:00,624.7899780273438,624.8200073242188,624.6900024414062,624.760009765625,0
2025-12-05 17:40:00+00:00,624.4500122070312,624.8314819335938,624.409912109375,624.7899780273438,48512
2025-12-05 17:41:00+00:00,624.6400146484375,624.7117919921875,624.4000244140625,624.4600219726562,11124968
2025-12-05 17:42:00+00:00,624.6599731445312,624.6799926757812,624.5399780273438,624.6400146484375,0
2025-12-05 17:43:00+00:00,624.6599731445312,624.7150268554688,624.5399780273438,624.6400146484375,27949
2025-12-05 17:44:00+00:00,624.739990234375,624.8300170898438,624.614990234375,624.6199951171875,42167
2025-12-05 17:45:00+00:00,624.77001953125,624.8099975585938,624.5800170898438,624.7349853515625,33817
2025-12-05 17:46:00+00:00,624.8599853515625,624.9849853515625,624.760009765625,624.77001953125,152054
2025-12-05 17:47:00+00:00,625.0999755859375,625.1199951171875,624.8499755859375,624.8800048828125,44296
2025-12-05 17:48:00+00:00,624.885009765625,625.1500244140625,624.8599853515625,625.1099853515625,42399
2025-12-05 17:49:00+00:00,624.9000244140625,624.9400024414062,624.8300170898438,624.8956298828125,18755
2025-12-05 17:50:00+00:00,625.2349853515625,625.260009765625,624.8099975585938,624.8599853515625,68784
2025-12-05 17:51:00+00:00,625.5349731445312,625.5399780273438,625.1400146484375,625.22998046875,62234
2025-12-05 17:52:00+00:00,625.735595703125,625.8599853515625,625.510009765625,625.5399780273438,66172
2025-12-05 17:53:00+00:00,625.7100219726562,625.8300170898438,625.6400146484375,625.7315063476562,57940
2025-12-05 17:54:00+00:00,625.7449951171875,625.8300170898438,625.6900024414062,625.7161254882812,11464373
2025-12-05 17:55:00+00:00,625.5499877929688,625.8200073242188,625.5,625.7449951171875,0
2025-12-05 17:56:00+00:00,625.4849853515625,625.5700073242188,625.3400268554688,625.5449829101562,60063
2025-12-05 17:57:00+00:00,625.5999755859375,625.6199951171875,625.4500122070312,625.510009765625,45289
2025-12-05 17:58:00+00:00,625.5900268554688,625.6376953125,625.510009765625,625.5900268554688,36819
2025-12-05 17:59:00+00:00,625.6099853515625,625.648681640625,625.5599975585938,625.5999755859375,38449
2025-12-05 18:00:00+00:00,625.510009765625,625.7144775390625,625.510009765625,625.5999755859375,70803
2025-12-05 18:01:00+00:00,625.5999755859375,625.6099853515625,625.4600219726562,625.52001953125,42941
2025-12-05 18:02:00+00:00,625.4500732421875,625.5900268554688,625.3300170898438,625.5700073242188,46388
2025-12-05 18:03:00+00:00,625.5339965820312,625.5750122070312,625.4349975585938,625.469970703125,40754
2025-12-05 18:04:00+00:00,625.5900268554688,625.594970703125,625.4193725585938,625.530029296875,40783
2025-12-05 18:05:00+00:00,625.6900024414062,625.780029296875,625.5599975585938,625.5800170898438,70538
2025-12-05 18:06:00+00:00,625.6599731445312,625.7401123046875,625.5499877929688,625.7100219726562,50103
2025-12-05 18:07:00+00:00,625.5,625.6699829101562,625.4600219726562,625.6699829101562,28997
2025-12-05 18:08:00+00:00,625.6300048828125,625.6599731445312,625.510009765625,625.510009765625,29518
2025-12-05 18:09:00+00:00,625.7999877929688,625.8200073242188,625.635009765625,625.6400146484375,34801
2025-12-05 18:10:00+00:00,625.739990234375,625.8099975585938,625.6500244140625,625.7899780273438,27443
2025-12-05 18:11:00+00:00,625.530029296875,625.75,625.510009765625,625.72998046875,57984
2025-12-05 18:12:00+00:00,625.6900024414062,625.7100219726562,625.5,625.52001953125,32765
2025-12-05 18:13:00+00:00,625.5499877929688,625.7050170898438,625.510009765625,625.6912231445312,39477
2025-12-05 18:14:00+00:00,625.4550170898438,625.6500244140625,625.4299926757812,625.5599975585938,44266
2025-12-05 18:15:00+00:00,625.3200073242188,625.530029296875,625.2349853515625,625.4849853515625,42106
2025-12-05 18:16:00+00:00,625.4949951171875,625.4949951171875,625.22998046875,625.3200073242188,50871
2025-12-05 18:17:00+00:00,625.52001953125,625.594970703125,625.4600219726562,625.4949951171875,41150
2025-12-05 18:18:00+00:00,625.37939453125,625.5599975585938,625.3599853515625,625.5150146484375,32591
2025-12-05 18:19:00+00:00,625.4299926757812,625.4500122070312,625.3099975585938,625.3800048828125,31343
2025-12-05 18:20:00+00:00,625.1599731445312,625.4500122070312,625.1500244140625,625.439208984375,43719
2025-12-05 18:21:00+00:00,625.0800170898438,625.2249755859375,625.0,625.1300048828125,47599
2025-12-05 18:22:00+00:00,625.135009765625,625.1799926757812,624.8800048828125,625.0750122070312,89652
2025-12-05 18:23:00+00:00,625.3850708007812,625.4099731445312,625.1599731445312,625.1599731445312,50939
2025-12-05 18:24:00+00:00,625.3198852539062,625.4000244140625,625.260009765625,625.3900146484375,31223
2025-12-05 18:25:00+00:00,625.4099731445312,625.4400024414062,625.219970703125,625.2999877929688,36833
2025-12-05 18:26:00+00:00,625.6199951171875,625.6799926757812,625.405029296875,625.4299926757812,66102
2025-12-05 18:27:00+00:00,625.7100219726562,625.72998046875,625.5084838867188,625.614990234375,50522
2025-12-05 18:28:00+00:00,625.843994140625,625.8699951171875,625.6599731445312,625.719970703125,46966
2025-12-05 18:29:00+00:00,625.9500122070312,626.02001953125,625.8433837890625,625.8499755859375,91008
2025-12-05 18:30:00+00:00,626.135009765625,626.1749877929688,625.9400024414062,625.94580078125,90887
2025-12-05 18:31:00+00:00,625.9299926757812,626.2213134765625,625.9199829101562,626.1500244140625,85580
2025-12-05 18:32:00+00:00,625.9349975585938,626.0399780273438,625.8400268554688,625.9099731445312,49626
2025-12-05 18:33:00+00:00,626.1600952148438,626.1900024414062,625.9199829101562,625.9299926757812,75117
2025-12-05 18:34:00+00:00,626.1699829101562,626.280029296875,626.1264038085938,626.1649780273438,63721
2025-12-05 18:35:00+00:00,625.989990234375,626.2100830078125,625.9299926757812,626.1799926757812,50293
2025-12-05 18:36:00+00:00,626.1199951171875,626.1199951171875,625.8699951171875,625.989990234375,25138
2025-12-05 18:37:00+00:00,626.1701049804688,626.2503051757812,626.0900268554688,626.1400146484375,56732
2025-12-05 18:38:00+00:00,626.1300048828125,626.1900024414062,626.0999755859375,626.1749877929688,21588
2025-12-05 18:39:00+00:00,626.135009765625,626.1749877929688,626.0599975585938,626.1400146484375,13153867
2025-12-05 18:40:00+00:00,625.905029296875,626.155029296875,625.9000244140625,626.1400146484375,0
2025-12-05 18:41:00+00:00,625.760009765625,625.97998046875,625.739990234375,625.8900146484375,35422
2025-12-05 18:42:00+00:00,625.6500244140625,625.9000244140625,625.5599975585938,625.760009765625,76679
2025-12-05 18:43:00+00:00,625.5700073242188,625.6699829101562,625.5499877929688,625.6500244140625,78795
2025-12-05 18:44:00+00:00,625.739990234375,625.77001953125,625.44140625,625.5700073242188,46396
2025-12-05 18:45:00+00:00,625.5700073242188,625.7772827148438,625.5700073242188,625.7349853515625,24609
2025-12-05 18:46:00+00:00,625.6099853515625,625.669189453125,625.489990234375,625.5650024414062,28478
2025-12-05 18:47:00+00:00,625.5399780273438,625.719970703125,625.5399780273438,625.5900268554688,22552
2025-12-05 18:48:00+00:00,625.6300048828125,625.6799926757812,625.52978515625,625.5399780273438,30356
2025-12-05 18:49:00+00:00,625.788330078125,625.8099975585938,625.6400146484375,625.6500244140625,23761
2025-12-05 18:50:00+00:00,625.5900268554688,625.85498046875,625.5900268554688,625.7899780273438,27185
2025-12-05 18:51:00+00:00,625.489990234375,625.5700073242188,625.3900146484375,625.5700073242188,42758
2025-12-05 18:52:00+00:00,625.6199951171875,625.6199951171875,625.3900146484375,625.4844970703125,43283
2025-12-05 18:53:00+00:00,625.7302856445312,625.760009765625,625.5999755859375,625.5999755859375,41464
2025-12-05 18:54:00+00:00,625.719970703125,625.760009765625,625.635009765625,625.739990234375,14926
2025-12-05 18:55:00+00:00,625.5499877929688,625.7449951171875,625.5499877929688,625.7000122070312,28713
2025-12-05 18:56:00+00:00,625.5499877929688,625.6300048828125,625.489990234375,625.5399780273438,34718
2025-12-05 18:57:00+00:00,625.6500244140625,625.6599731445312,625.5250244140625,625.5800170898438,21313
2025-12-05 18:58:00+00:00,625.6099853515625,625.6599731445312,625.5599975585938,625.6300048828125,20169
2025-12-05 18:59:00+00:00,625.530029296875,625.6599731445312,625.489990234375,625.594482421875,24583
2025-12-05 19:00:00+00:00,625.469970703125,625.6099853515625,625.4500122070312,625.5399780273438,47842
2025-12-05 19:01:00+00:00,625.4400024414062,625.4600219726562,625.25,625.4600219726562,56654
2025-12-05 19:02:00+00:00,625.3499755859375,625.4849853515625,625.280029296875,625.4400024414062,47887
2025-12-05 19:03:00+00:00,625.47998046875,625.580078125,625.3400268554688,625.4000244140625,39686
2025-12-05 19:04:00+00:00,625.3800048828125,625.5208740234375,625.3699951171875,625.52001953125,31135
2025-12-05 19:05:00+00:00,625.344970703125,625.4149780273438,625.22998046875,625.385498046875,36479
2025-12-05 19:06:00+00:00,625.4099731445312,625.469970703125,625.3499755859375,625.3800048828125,44810
2025-12-05 19:07:00+00:00,625.489990234375,625.489990234375,625.3099975585938,625.4099731445312,24600
2025-12-05 19:08:00+00:00,625.5499877929688,625.5499877929688,625.3900146484375,625.5,13807236
2025-12-05 19:09:00+00:00,625.530029296875,625.5999755859375,625.510009765625,625.5499877929688,0
2025-12-05 19:10:00+00:00,625.5399780273438,625.5700073242188,625.4299926757812,625.530029296875,34259
